artist,song,fear,anger,anticip,trust,surprise,sadness,disgust,joy
Madonna,Justify My Love (The Beast Within Mix),0.19696969696969696,0.15151515151515152,0.12121212121212122,0.21212121212121213,0.030303030303030304,0.10606060606060606,0.06060606060606061,0.12121212121212122
Madonna,Keep The Trance,0.12121212121212122,0.09090909090909091,0.30303030303030304,0.21212121212121213,0.06060606060606061,0.06060606060606061,0.030303030303030304,0.12121212121212122
Madonna,Latte,0.16666666666666666,0.1568627450980392,0.049019607843137254,0.0784313725490196,0.0784313725490196,0.22549019607843138,0.1568627450980392,0.08823529411764706
Madonna,Let Down Your Guard (Rough Mix Edit),0.23529411764705882,0.058823529411764705,0.17647058823529413,0.23529411764705882,0.08823529411764706,0.029411764705882353,0.08823529411764706,0.08823529411764706
Madonna,Lies In Your Eyes,0.044444444444444446,0.24444444444444444,0.03333333333333333,0.1,0.05555555555555555,0.25555555555555554,0.23333333333333334,0.03333333333333333
Madonna,Like A Flower,0.03571428571428571,0,0.10714285714285714,0.35714285714285715,0.03571428571428571,0.14285714285714285,0,0.32142857142857145
Madonna,"Like A Prayer(from ""Hope for Haiti Now"" compilation)",0.07526881720430108,0.06451612903225806,0.16129032258064516,0.25806451612903225,0.0967741935483871,0.07526881720430108,0.06451612903225806,0.20430107526881722
Madonna,Little Boy Lost,0.15789473684210525,0.07894736842105263,0.15789473684210525,0.18421052631578946,0.10526315789473684,0.13157894736842105,0.07894736842105263,0.10526315789473684
Madonna,Love On The Run,0.014705882352941176,0.029411764705882353,0.23529411764705882,0.22058823529411764,0.029411764705882353,0.014705882352941176,0.014705882352941176,0.4411764705882353
Madonna,Me Against The Music,0.10638297872340426,0.1595744680851064,0.07446808510638298,0.14893617021276595,0.06382978723404255,0.1595744680851064,0.07446808510638298,0.2127659574468085
Madonna,Miss You,0.0967741935483871,0.03225806451612903,0.3064516129032258,0.14516129032258066,0.14516129032258066,0.06451612903225806,0.08064516129032258,0.12903225806451613
Madonna,Never Let You Go,0.03636363636363636,0.03636363636363636,0.09090909090909091,0.2545454545454545,0.07272727272727272,0.14545454545454545,0.10909090909090909,0.2545454545454545
Madonna,Never Love A Stranger,0.10666666666666667,0.06666666666666667,0.14666666666666667,0.29333333333333333,0.05333333333333334,0.09333333333333334,0.02666666666666667,0.21333333333333335
Madonna,No Substitute For Love,0.15517241379310345,0.034482758620689655,0.15517241379310345,0.27586206896551724,0.034482758620689655,0.06896551724137931,0.05172413793103448,0.22413793103448276
Madonna,Nothing Lasts Forever,0.03225806451612903,0.03225806451612903,0.12903225806451613,0.5161290322580645,0,0.03225806451612903,0,0.25806451612903225
